VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RateCodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2015-03-21 00:12:07,2015-03-21 00:15:24,1,1.19,-73.987922668457031,40.754798889160156,1,N,-73.998542785644531,40.740287780761719,1,5.5,0.5,0.5,1.36,0,0.3,8.16
2,2015-03-21 00:12:08,2015-03-21 00:17:35,2,.95,-73.962837219238281,40.717262268066406,1,N,-73.9520263671875,40.725311279296875,1,5.5,0.5,0.5,1.7,0,0.3,8.5
2,2015-03-21 00:12:08,2015-03-21 00:28:33,1,8.80,-73.87506103515625,40.774021148681641,1,N,-73.983680725097656,40.738090515136719,1,25,0.5,0.5,6.33,5.33,0.3,37.96
2,2015-03-21 00:12:08,2015-03-21 00:24:29,1,2.65,-74.00994873046875,40.729766845703125,1,N,-73.977882385253906,40.739067077636719,1,11,0.5,0.5,2,0,0.3,14.3
2,2015-03-21 00:12:08,2015-03-21 00:23:02,1,2.36,-73.977348327636719,40.784645080566406,1,N,-73.993453979492188,40.757099151611328,1,10,0.5,0.5,2.26,0,0.3,13.56
2,2015-03-21 00:12:08,2015-03-21 00:20:13,1,.81,-73.971565246582031,40.762416839599609,1,N,-73.980728149414063,40.764003753662109,1,7,0.5,0.5,0,0,0.3,8.3
2,2015-03-21 00:12:08,2015-03-21 00:35:23,1,4.28,-73.977935791015625,40.746055603027344,1,N,-73.919845581054688,40.742576599121094,1,17,0.5,0.5,3.66,0,0.3,21.96
2,2015-03-21 00:12:08,2015-03-21 00:16:42,4,1.14,-73.968521118164062,40.754920959472656,1,N,-73.976303100585938,40.741718292236328,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2015-03-21 00:12:08,2015-03-21 00:30:40,4,6.96,-73.993972778320312,40.751449584960938,1,N,-73.95098876953125,40.827610015869141,1,22,0.5,0.5,4.66,0,0.3,27.96
2,2015-03-21 00:12:09,2015-03-21 00:28:57,6,5.36,-74.007369995117188,40.740886688232422,1,N,-73.956947326660156,40.800155639648438,2,17,0.5,0.5,0,0,0.3,18.3
2,2015-03-21 00:12:09,2015-03-21 00:24:24,1,2.04,-73.988899230957031,40.736698150634766,1,N,-73.970428466796875,40.760593414306641,1,10.5,0.5,0.5,2.36,0,0.3,14.16
1,2015-03-30 21:45:51,2015-03-30 21:56:18,1,2.10,-73.977409362792969,40.757129669189453,1,N,-73.952537536621094,40.766494750976562,2,9.5,0.5,0.5,0,0,0.3,10.8
1,2015-03-30 21:45:51,2015-03-30 21:50:12,2,.90,-73.989662170410156,40.756465911865234,1,N,-73.990219116210938,40.766754150390625,2,5.5,0.5,0.5,0,0,0.3,6.8
1,2015-03-30 21:45:51,2015-03-30 22:04:11,1,3.80,-73.978279113769531,40.751777648925781,1,N,-73.933372497558594,40.760417938232422,1,16,0.5,0.5,3.46,0,0.3,20.76
1,2015-03-30 21:45:51,2015-03-30 21:51:52,1,1.20,-73.975517272949219,40.752372741699219,1,N,-73.962753295898438,40.757080078125,1,6.5,0.5,0.5,0.78,0,0.3,8.58
1,2015-03-30 21:45:51,2015-03-30 21:49:57,1,.90,-73.986518859863281,40.739982604980469,1,N,-73.978408813476563,40.751335144042969,1,5.5,0.5,0.5,1.36,0,0.3,8.16
1,2015-03-30 21:45:52,2015-03-30 21:51:31,2,1.20,-74.004539489746094,40.752273559570312,1,N,-73.993850708007813,40.741527557373047,1,6.5,0.5,0.5,1,0,0.3,8.8
1,2015-03-30 21:45:52,2015-03-30 22:17:14,1,12.70,-74.005096435546875,40.718921661376953,1,N,-73.83843994140625,40.715545654296875,1,38.5,0.5,0.5,7.95,0,0.3,47.75
1,2015-03-30 21:45:53,2015-03-30 21:47:42,1,.60,-73.972785949707031,40.749320983886719,1,N,-73.97857666015625,40.741111755371094,1,4,0.5,0.5,1,0,0.3,6.3
1,2015-03-30 21:45:54,2015-03-30 21:50:55,1,1.90,-73.977348327636719,40.784614562988281,1,N,-73.957427978515625,40.802032470703125,1,7,0.5,0.5,1,0,0.3,9.3
1,2015-03-30 21:45:54,2015-03-30 21:49:24,1,.30,-73.976486206054688,40.747745513916016,1,N,-73.982139587402344,40.749977111816406,3,4,0.5,0.5,0,0,0.3,5.3
1,2015-03-30 21:45:55,2015-03-30 21:50:47,1,1.00,-73.983757019042969,40.753002166748047,1,N,-73.99102783203125,40.743904113769531,1,5.5,0.5,0.5,1.35,0,0.3,8.15
1,2015-03-30 21:45:55,2015-03-30 21:53:20,1,1.20,-73.976066589355469,40.754219055175781,1,N,-73.960205078125,40.761928558349609,1,7,0.5,0.5,1.65,0,0.3,9.95
1,2015-03-30 21:45:55,2015-03-30 21:55:04,1,2.10,-74.004135131835938,40.742839813232422,1,N,-73.995925903320312,40.718887329101563,1,9,0.5,0.5,1.5,0,0.3,11.8
1,2015-03-30 21:45:55,2015-03-30 21:51:40,1,1.50,-73.980781555175781,40.758861541748047,1,N,-74.002769470214844,40.760585784912109,1,6.5,0.5,0.5,2.3,0,0.3,10.1
1,2015-03-30 21:45:55,2015-03-30 22:15:20,1,8.60,-73.993949890136719,40.756511688232422,1,N,-73.993934631347656,40.693023681640625,1,28.5,0.5,0.5,5.95,0,0.3,35.75
1,2015-03-30 21:45:56,2015-03-30 21:56:55,3,3.90,-73.960258483886719,40.773845672607422,1,N,-73.928192138671875,40.809730529785156,1,12.5,0.5,0.5,2,0,0.3,15.8
1,2015-03-30 21:45:56,2015-03-30 21:50:28,1,1.00,-73.981765747070312,40.762985229492188,1,N,-73.99383544921875,40.756401062011719,2,5.5,0.5,0.5,0,0,0.3,6.8
1,2015-03-30 21:45:56,2015-03-30 21:58:44,1,3.20,-73.960990905761719,40.650436401367188,1,N,-73.949745178222656,40.677711486816406,2,12.5,0.5,0.5,0,0,0.3,13.8
1,2015-03-30 21:45:56,2015-03-30 21:59:22,1,3.20,-73.976608276367188,40.756000518798828,1,N,-73.9793701171875,40.781871795654297,1,12.5,0.5,0.5,3.45,0,0.3,17.25
1,2015-03-30 21:45:56,2015-03-30 21:56:11,1,1.30,0,0,1,N,0,0,1,8.5,0.5,0.5,1,0,0.3,10.8
1,2015-03-30 21:45:56,2015-03-30 21:50:55,1,.70,-73.983169555664063,40.771167755126953,1,N,-73.976493835449219,40.776409149169922,2,5.5,0.5,0.5,0,0,0.3,6.8
1,2015-03-30 21:45:56,2015-03-30 21:58:00,1,2.30,-73.983642578125,40.738384246826172,1,N,-73.961189270019531,40.766902923583984,1,10.5,0.5,0.5,1.2,0,0.3,13
2,2015-03-13 07:32:48,2015-03-13 07:57:18,1,7.58,-73.938461303710938,40.851058959960938,1,N,-74.001228332519531,40.757171630859375,1,25.5,0,0.5,5.26,0,0.3,31.56
2,2015-03-04 15:11:37,2015-03-04 15:34:57,2,1.77,-73.994110107421875,40.741096496582031,1,N,-73.977638244628906,40.762763977050781,1,14.5,0,0.5,3.06,0,0.3,18.36
2,2015-03-04 15:11:38,2015-03-04 15:20:54,5,1.84,-73.953041076660156,40.802631378173828,1,N,-73.972274780273438,40.786350250244141,1,8.5,0,0.5,2.79,0,0.3,12.09
2,2015-03-04 15:11:38,2015-03-04 15:22:26,1,1.55,-73.969482421875,40.759265899658203,1,N,-73.954338073730469,40.769950866699219,2,8.5,0,0.5,0,0,0.3,9.3
2,2015-03-04 15:11:38,2015-03-04 15:35:16,1,1.84,-73.956275939941406,40.771278381347656,1,N,-73.967758178710937,40.755897521972656,2,14.5,0,0.5,0,0,0.3,15.3
2,2015-03-04 15:11:39,2015-03-04 15:26:21,1,2.66,-73.989036560058594,40.742145538330078,1,N,-74.005531311035156,40.711345672607422,1,11.5,0,0.5,2.7,0,0.3,15
2,2015-03-04 15:11:41,2015-03-04 15:25:06,3,1.31,-73.954566955566406,40.777988433837891,1,N,-73.955589294433594,40.776149749755859,1,9.5,0,0.5,2.06,0,0.3,12.36
2,2015-03-04 15:11:41,2015-03-04 15:24:25,1,1.14,-73.903770446777344,40.771251678466797,1,N,-73.917266845703125,40.764968872070313,2,9,0,0.5,0,0,0.3,9.8
2,2015-03-13 07:32:48,2015-03-13 07:46:45,1,1.84,-73.954948425292969,40.769290924072266,1,N,-73.972518920898437,40.749519348144531,1,10.5,0,0.5,2,0,0.3,13.3
2,2015-03-13 07:32:48,2015-03-13 07:42:59,1,2.08,-73.985191345214844,40.735828399658203,1,N,-73.965011596679688,40.760261535644531,2,9.5,0,0.5,0,0,0.3,10.3
2,2015-03-13 07:32:48,2015-03-13 08:28:07,1,17.78,-74.004707336425781,40.725616455078125,2,N,-73.786918640136719,40.647197723388672,1,52,0,0.5,3.2,0,0.3,56
2,2015-03-13 07:32:48,2015-03-13 07:41:04,1,1.72,-73.980987548828125,40.742908477783203,1,N,-73.970069885253906,40.76239013671875,1,8.5,0,0.5,1.86,0,0.3,11.16
2,2015-03-13 07:32:48,2015-03-13 07:49:23,1,3.76,-73.995758056640625,40.749027252197266,1,N,-73.956756591796875,40.783340454101563,1,14,0,0.5,4.44,0,0.3,19.24
2,2015-03-13 07:32:48,2015-03-13 07:50:29,6,5.48,-73.946968078613281,40.780841827392578,1,N,-73.934738159179688,40.850570678710938,1,19.5,0,0.5,3,0,0.3,23.3
